text,sentiment,word_count,char_count,avg_word
fine thanks guy quake,positive,4,21,4.5
sad new sb6 cd got nicked,negative,6,25,3.3333333333333335
hahahaha laughed thanks,positive,3,23,7.0
awwwwwwi know feeling,neutral,3,21,6.333333333333333
thats share link twitter view stats,neutral,6,35,5.0
lucky belong,positive,2,12,5.5
went eastgardens saw lot hillsong pastor going nick dinner cannot wait talk soon,positive,13,80,5.230769230769231
haha nice thanks letting know,positive,5,29,5.0
shes festive hehe,positive,3,17,5.0
yeah,neutral,1,4,4.0
sooo spent day sitting home front computer pajamasi love day,positive,10,60,5.1
tried help,positive,2,10,4.5
oh phew scared access mexico,negative,5,28,4.8
anyone please say hello im feeling lonely,negative,7,41,5.0
im internet surfing part lol drinking,neutral,6,37,5.333333333333333
,positive,1,0,0.0
nope rereading offense meant,neutral,4,28,6.25
follow friday rickbaker24 6 friend,neutral,5,34,6.0
happy meal bob toy,positive,4,18,3.75
falling nick,negative,2,12,5.5
woke really late today breakfast planning stay home watch tv show nothing eat,neutral,13,77,5.0
turn closed caption read watch animal planet tiime,neutral,8,50,5.375
wishing mommy happy mother day,positive,5,30,5.2
plan canceledanother friday night home,neutral,5,38,6.8
mustve read mind going thunderstorming pick boy bus stop,neutral,9,56,5.333333333333333
please come online hope youve amazing weekend,positive,7,45,5.571428571428571
sunny feel really well today yippeee,positive,6,36,5.166666666666667
feeling like bad flu yes bad flu,negative,7,32,3.7142857142857144
buenos dia sweet thank,positive,4,22,4.75
eat sandwhich since guy meeting sushi brag,neutral,7,42,5.142857142857143
,neutral,1,0,0.0
watch point hd stace also want see hd waiting,neutral,9,45,4.111111111111111
thank kno people already look chest ne way might well give somethng throw lol,positive,14,77,4.571428571428571
microeconomics project ihate subject beside english ilets exam tomorrow waaa help,negative,11,81,6.454545454545454
finished watching terminator music nothing great,negative,6,48,7.166666666666667
hey thereoyy geas sleep,neutral,4,23,5.0
thankies way part scotland live never got visit uk lived europe,neutral,11,63,4.818181818181818
,positive,1,0,0.0
yet 3 week left summer holiday,neutral,6,30,4.166666666666667
saw ghost girlfriend past actually really cute total chick flick mattew mcconaughey smexy,positive,13,89,5.923076923076923
he hard please methinks picture head fine,positive,7,41,5.0
thanks little girl love animal oohs aahs cute,positive,8,45,4.75
life boring without,negative,3,19,5.666666666666667
,negative,1,0,0.0
good morning tweeter happy monday grab big cup coffee new week,positive,11,62,4.7272727272727275
happy mother day mi mother thanks whatever,positive,7,42,5.142857142857143
happy mum day kinduhh major crush alex johnson cab,positive,9,50,4.666666666666667
,positive,1,0,0.0
lost friend anything,negative,3,20,6.0
oh see today hehe,neutral,4,17,3.5
hey everyone mixed first single 'why r you' im sooo excited,positive,11,59,4.454545454545454
watching parental control,neutral,3,25,7.666666666666667
unc budget cut may rise 18,neutral,6,26,3.5
im garden making picture weed sweep weather nice see l8ter people,positive,11,65,5.0
look im following,neutral,3,17,5.0
done examsnow focusing summer schooldayuumm life hard,negative,7,53,6.714285714285714
,positive,1,0,0.0
someone bought domain planned buying yesterday,negative,6,46,6.833333333333333
software use design site im c student currently hard code everything fastest way,negative,13,80,5.230769230769231
definately paris week get job certainly,neutral,6,39,5.666666666666667
bigi tokyo fashion spree tomorrow check sih web,neutral,8,47,5.0
le monts door closed maybe rich passed pairung well,neutral,9,51,4.777777777777778
taking brother airport gym,neutral,4,26,5.75
company hey kathy happy mother day,positive,6,34,4.833333333333333
actually friend gave file today lol cda file know convert mp3,neutral,11,61,4.636363636363637
boom boom saw movie last night really enjoyed,positive,8,45,4.75
,neutral,1,0,0.0
blip misconstrued q last night conversation song really love rock morning,positive,11,73,5.7272727272727275
lunch going home restnot well today,negative,6,35,5.0
headed waterfront quick drink office peepscorsen building course booked suggestion,neutral,10,82,7.3
promised would spread card around indiaand gave someone deck never gave,positive,11,71,5.545454545454546
note self dont wear steel toe court house im sayin,neutral,10,50,4.1
gaba evrytime listen name tat plce reminded mojojojo dexters lab,neutral,10,64,5.5
upset friday night cry,negative,4,22,4.75
baby miss,negative,2,9,4.0
needless say didnt stay find cache90,negative,6,36,5.166666666666667
may unintentionally snubbed someone due ineptnessshyness feel badly,negative,8,67,7.5
without assistant next week,neutral,4,27,6.0
,positive,1,0,0.0
hey aww cnt view uk theyre blocked itx,negative,8,38,3.875
oh voting dont worry already voted 100000000000000000000000000000000000 time earlier,positive,9,84,8.444444444444445
even spf 55 besides dont need putting chemical face spf 30 full block,neutral,13,69,4.384615384615385
never order chip due unhealthy getting burrito chipotle qdoba doesnt feel right without,negative,13,87,5.769230769230769
like hadnt seen clip though pretty cool,positive,7,39,4.714285714285714
hmz second popular page governmental site 404 page fail,negative,9,55,5.222222222222222
oooh lush cannot sunbathe burn way easily even sun cream great thanks lovely sunny day,positive,15,86,4.8
,neutral,1,0,0.0
idea wtf,negative,2,8,3.5
one bringing snack,neutral,3,18,5.333333333333333
wouldnt miss world iccvb meeting monwed fun beginning,positive,8,53,5.75
brought buffalo 320gb 3800it fastest transfer rate usb hddi benchmarked 34mbs comp,positive,12,82,5.916666666666667
great book look fantastic want,positive,5,30,5.2
ugh love tila hater need shut,neutral,6,29,4.0
mum asked u thank introducing u kennys mother day dinner,positive,10,56,4.7
sleeping,negative,1,8,8.0
guess much hope nice relaxing mother day happy mother day mommy,neutral,11,63,4.818181818181818
great reason 'ill 'trying find excuse go la 522 show,positive,10,52,4.3
eeeeeeeeeee came,positive,2,16,7.5
hanging sam billy veronica going school tomorrow take sam body shop dang car accident,negative,14,85,5.142857142857143
monitor wont turn work mother,negative,5,29,5.0
added 3 spot memphis today visited 2 needed hot dog icon new restaurant settle hamburger,neutral,15,88,4.933333333333334
2 get house,neutral,3,11,3.0
im nerd reading first many book summer,negative,7,38,4.571428571428571
,neutral,1,0,0.0
im goodmaking list thing todayi week daysi want chore thing,neutral,10,59,5.0
aim working due network problem,negative,5,31,5.4
hey nia used pd hot 1029 dayton met cincinnati wiz christmas party hope well,neutral,14,76,4.5
know better nothing,positive,3,19,5.666666666666667
early,neutral,1,5,5.0
fine alsoup way earlylolsoo r dog kut3 def want pit lol,neutral,11,55,4.090909090909091
learning play guitar one best thing done boredom,positive,8,48,5.125
need move ny sanfran seattle get wortha internet speed,neutral,9,54,5.111111111111111
,negative,1,0,0.0
watching click talkin twitter celebritytweet going get ready work,neutral,9,65,6.333333333333333
finishing homework booo,neutral,3,23,7.0
wish wembley,positive,2,12,5.5
,positive,1,0,0.0
wee done advance audit paper,neutral,5,28,4.8
hello palnice 2 c todayhave gr8 week,positive,7,36,4.285714285714286
got home counting day till friday,neutral,6,33,4.666666666666667
watching matilda bowl noodle,neutral,4,28,6.25
,negative,1,0,0.0
,positive,1,0,0.0
heheuntil come back fb friend get twitter respite huh jk,neutral,10,56,4.7
learn learn learn together,positive,4,26,5.75
listening album youtube awesome cant buy,positive,6,40,5.833333333333333
part enough space one drive properly defrag nowhere else put stuff yeah reassembled,neutral,13,83,5.461538461538462
dont ticket boyfriend isnt might rain im budgetboo 3 though,positive,10,59,5.0
trying figure tonight see game social event w friend stay home play st drum,neutral,14,75,4.428571428571429
aww heard missed two,negative,4,20,4.25
head feel sooooooooooo much better,positive,5,34,6.0
pretty good day let see night go oh work day tomorrow picnic,positive,12,60,4.083333333333333
happy star war day may fourth,positive,6,29,4.0
mother day classic went really well despite cold 530am start,positive,10,60,5.1
watching original sabrina teenage witch movie different series rad,positive,9,66,6.444444444444445
need wash cat uncool,negative,4,20,4.25
oh hell forgot nonalcoholic cider monday dinner mpp teetotaler must drive waupoos 7 case wine car,negative,16,97,5.125
mum would happy receive 2 handbag card u today heheee,positive,10,53,4.4
know love jordiebut best version cg admit itlol,neutral,8,47,5.0
patrick come say hi,negative,4,19,4.0
bumper sticker 'if dont want stand troop feel free stand front them' thank military,positive,14,83,5.0
come,neutral,1,4,4.0
fun fun night miss night tweet,neutral,6,30,4.166666666666667
day whats ff im worst,negative,5,21,3.4
follower im sad im losing hope pressure,negative,7,39,4.714285714285714
goodness another hit another run,positive,5,32,5.6
someone please tighten bolt brain many part loose might even missing,negative,11,68,5.2727272727272725
didnt burn egg blast food great weekend awesome carne asada,positive,10,59,5.0
looked time bgt 20mins may hibernate hour,neutral,7,41,5.0
ok sister going camping im mad work tomorrow fun,neutral,9,48,4.444444444444445
147 hmm wat sleep shure,neutral,5,23,3.8
ive sore throat since monday morning im sick hurtin want freakin sleep,negative,12,70,4.916666666666667
,negative,1,0,0.0
following dont think seen online lol,neutral,6,36,5.166666666666667
yaayy cannot wait today girl got get dressed early going early,positive,11,62,4.7272727272727275
medhurst play,neutral,2,13,6.0
feel like mm mcflurry mmm wont get one coz need look good go state 7 week 2 go aaaaahhhh,neutral,19,88,3.6842105263157894
ugh got work think im dang taxi people cant say well fault,negative,12,58,3.9166666666666665
anybody im sooo bored,negative,4,21,4.5
well effed iphone nice knowing,positive,5,30,5.2
watched wolverine yesterday spur moment kind thing awesome proud south african director,positive,12,87,6.333333333333333
dont like fishfingers dont like fish seafood really enjoy,neutral,9,57,5.444444444444445
lunch japanese sushi restaurant ordered japanese usually sushi place cambodian waitress didnt clue,neutral,13,98,6.615384615384615
getting cd ready tour,neutral,4,21,4.5
,neutral,1,0,0.0
wishing could go town weekend,positive,5,29,5.0
course happens day got carwash,neutral,5,30,5.2
,neutral,1,0,0.0
well evernote giving away wireless sd card 4 fllwng thm twitter tweeting evernoteeyefi uscan ammpxn,neutral,15,99,5.666666666666667
expected warm usual im stuck wearing sun dress cold day,negative,10,55,4.6
really good definitely 12 many people getting burned alive,positive,9,58,5.555555555555555
cantttt grandparent,negative,2,19,9.0
hot sat office want sun shineeeee,negative,6,33,4.666666666666667
need look apartment tomorrow,neutral,4,28,6.25
ytony pad thai 3 time last night ragoons lol yumb,neutral,10,49,4.0
aww thanks jon thats thoughtfulyou know make lady feel special,positive,10,62,5.3
youtube made fail right maybe hate,negative,6,34,4.833333333333333
huh whats wrong unix environment devs,negative,6,37,5.333333333333333
installed window 7 rc far mushroom cloud yet,neutral,8,44,4.625
,neutral,1,0,0.0
horrible appraising peer work american thinking compose poem maybe one problem,negative,11,78,6.181818181818182
awsome voice bored nothin really consider going back school yeah right id rather cry boredom forever,neutral,16,100,5.3125
tell friend tie railing expect tweet tomorrow headache feeling tired,negative,10,68,5.9
guess youre talking orlando magic nothing magical,negative,7,49,6.142857142857143
rroberts look forward seeing sharing,positive,5,36,6.4
thats kind cute honest,positive,4,22,4.75
like 3 episode though sad,negative,5,25,4.2
going take quite easy today actually yesterday great took lot energy going pirating later,neutral,14,89,5.428571428571429
coza yep live learn,neutral,4,19,4.0
,positive,1,0,0.0
go person click green arrow following youll see remove,neutral,9,54,5.111111111111111
thats like hear wont unfollow u little people twitter make big,positive,11,62,4.7272727272727275
poor baby think allergy amything he way sence monday,negative,9,52,4.888888888888889
leaving minneapolis homework going watch brother tennis match later,neutral,9,67,6.555555555555555
im watching video youtube youre funny david oh talented course,positive,10,62,5.3
wish could sleep forever,positive,4,24,5.25
classic snl digital short tonight mother lover ha ha good,positive,10,57,4.8
im going miss senior much dont goo,negative,7,34,4.0
nothing like pillow,neutral,3,19,5.666666666666667
,positive,1,0,0.0
wtf twitter support message phone wanted able twit vacay poo twitter,negative,11,68,5.2727272727272725
